t_id,id_visitante,duracion
Training_22275806.jpg,4621,496
Training_24822572.jpg,30316,419
Training_41820927.jpg,8367,404
Training_46223705.jpg,2143,429
Training_4688703.jpg,6399,264
Training_71258017.jpg,28031,440
Training_45977161.jpg,11006,284
Training_63497924.jpg,11027,286
Training_70852114.jpg,10914,279
PublicTest_40811515.jpg,10989,283
PublicTest_60996780.jpg,3594,384
PublicTest_63260440.jpg,14371,455
PrivateTest_47368288.jpg,12056,339
PublicTest_40637892.jpg,15292,534
PublicTest_89491736.jpg,10708,267
Training_65419284.jpg,27309,465
Training_95342990.jpg,5797,335
Training_20614718.jpg,11014,285
Training_22709207.jpg,14090,438
Training_51522398.jpg,18947,281
Training_71950688.jpg,12294,350
Training_76713786.jpg,597,437
Training_14886376.jpg,18363,356
Training_25185724.jpg,28855,451
Training_31383170.jpg,7526,396
Training_45463269.jpg,9477,104
Training_45957781.jpg,69,223
Training_72081559.jpg,11125,292
Training_80855890.jpg,4177,316
Training_93491300.jpg,13091,386
Training_96923161.jpg,19021,315
Training_35661349.jpg,27995,428
Training_37551063.jpg,30035,319
Training_39132582.jpg,13713,418
Training_5177012.jpg,14195,444
Training_54727856.jpg,15405,350
Training_57512499.jpg,10343,243
Training_81594147.jpg,22920,303
Training_82654386.jpg,16879,388
Training_50996883.jpg,21050,488
Training_68290755.jpg,1080,339
Training_34453436.jpg,11230,297
PrivateTest_19095716.jpg,22527,439
PublicTest_53617644.jpg,20671,340
PrivateTest_95262619.jpg,8511,472
Training_6551016.jpg,10003,211
Training_19925556.jpg,18620,456
Training_39357408.jpg,2251,477
Training_43827979.jpg,4705,158
Training_54098926.jpg,26631,350
Training_57426591.jpg,29391,355
Training_60462901.jpg,7575,411
Training_61216716.jpg,6268,152
Training_95094123.jpg,12314,351
Training_15813125.jpg,20046,399
Training_20013231.jpg,24971,485
Training_25044657.jpg,6309,210
Training_40833872.jpg,6899,458
Training_41716944.jpg,27169,404
Training_49026387.jpg,17788,429
Training_54675927.jpg,10646,262
Training_8417334.jpg,18861,238
Training_92636653.jpg,12904,377
Training_26695845.jpg,27170,404
Training_59037739.jpg,26686,210
Training_82677562.jpg,25588,400
Training_87996163.jpg,11270,299
Training_92030023.jpg,11704,321
Training_43962965.jpg,32051,483
Training_8180917.jpg,1563,119
Training_13332404.jpg,11062,288
Training_24139184.jpg,17804,436
Training_47294092.jpg,18720,511
Training_54314360.jpg,1392,446
PrivateTest_53657743.jpg,10074,217
PrivateTest_17558149.jpg,10697,266
PrivateTest_54712038.jpg,19181,373
PublicTest_36015827.jpg,16437,177
Training_65539947.jpg,8386,414
Training_67667183.jpg,11392,305
Training_77061945.jpg,21145,179
Training_7888519.jpg,29897,254
Training_80034450.jpg,17792,431
Training_86811141.jpg,12251,348
Training_15770687.jpg,31503,273
Training_26212028.jpg,5950,389
Training_3541334.jpg,3772,457
Training_36988013.jpg,25979,256
Training_42198912.jpg,21866,525
Training_65323777.jpg,11887,330
Training_65923733.jpg,11679,320
Training_84244523.jpg,10858,275
Training_92666544.jpg,11869,329
Training_97180650.jpg,12891,377
Training_41786929.jpg,10217,232
Training_4359760.jpg,964,295
Training_57012785.jpg,1470,492
Training_78745873.jpg,19735,289
Training_94994029.jpg,18509,409
Training_34875916.jpg,17591,365
Training_52916330.jpg,18049,228
Training_34991599.jpg,8650,169
Training_47850514.jpg,25141,225
PublicTest_33049665.jpg,27831,365
PublicTest_74209270.jpg,20599,316
PrivateTest_26257014.jpg,1634,231
PrivateTest_67293139.jpg,28604,365
PublicTest_14312737.jpg,24746,386
PrivateTest_45232469.jpg,28838,446
PublicTest_88459234.jpg,18450,386
PrivateTest_39513657.jpg,5000,334
Training_65546768.jpg,13312,397
Training_69393579.jpg,28213,164
Training_81427834.jpg,31841,392
Training_96928714.jpg,6721,386
Training_58621409.jpg,19460,496
Training_65087261.jpg,21320,301
Training_94596078.jpg,6626,351
Training_17268365.jpg,31189,447
Training_18588297.jpg,22246,339
Training_29975819.jpg,15287,533
Training_35242035.jpg,14332,453
Training_38871296.jpg,29146,268
Training_42353942.jpg,20650,332
Training_4525635.jpg,18241,316
Training_50270518.jpg,3307,291
Training_54369428.jpg,10786,272
Training_71484956.jpg,4172,315
Training_78205086.jpg,181,287
Training_42675066.jpg,4872,295
Training_75902265.jpg,14443,460
Training_85912199.jpg,16428,161
Training_13658278.jpg,14096,439
Training_72163737.jpg,10935,280
Training_4188746.jpg,23929,379
Training_65350505.jpg,10551,256
Training_90625118.jpg,9886,199
PrivateTest_8091029.jpg,23169,388
PublicTest_49985118.jpg,8005,286
PublicTest_28328252.jpg,4278,348
Training_65636929.jpg,234,304
Training_74358758.jpg,11923,332
Training_87488099.jpg,29177,281
Training_92927605.jpg,2970,444
Training_34802411.jpg,1520,536
Training_62216848.jpg,15448,350
Training_15570450.jpg,147,270
Training_16000295.jpg,12899,377
Training_4557105.jpg,29037,202
Training_46148634.jpg,30969,369
Training_18027640.jpg,13941,431
Training_29346134.jpg,15729,233
Training_33654792.jpg,9906,200
Training_77007320.jpg,29638,447
Training_15099729.jpg,987,304
Training_6939143.jpg,12399,355
Training_7958960.jpg,30877,338
Training_94320672.jpg,13205,392
Training_23535021.jpg,20667,339
PrivateTest_65255886.jpg,30550,350
PrivateTest_66366290.jpg,20311,350
Training_65678870.jpg,21317,299
Training_66118663.jpg,13117,387
Training_68964403.jpg,12146,343
Training_85515066.jpg,18867,243
Training_20032846.jpg,17085,483
Training_25154498.jpg,28575,356
Training_82447115.jpg,12060,339
Training_90148108.jpg,19406,464
Training_99375500.jpg,9724,176
Training_3232896.jpg,16744,344
Training_35046889.jpg,2762,364
Training_47060033.jpg,24699,371
Training_77073327.jpg,14615,472
Training_831592.jpg,2035,388
Training_9853962.jpg,8746,247
Training_45636387.jpg,18853,227
Training_45929079.jpg,16605,287
Training_94754500.jpg,6427,277
Training_31285997.jpg,15345,350
Training_31519917.jpg,28954,524
Training_67801385.jpg,21689,424
PublicTest_25990562.jpg,6373,250
PublicTest_88686445.jpg,31958,439
PrivateTest_48967459.jpg,18005,170
Training_66210176.jpg,14389,456
Training_69149950.jpg,20443,253
Training_74295275.jpg,12523,360
Training_96029674.jpg,13928,430
Training_97690817.jpg,406,363
Training_3308438.jpg,5790,332
Training_73164626.jpg,23714,305
Training_8098214.jpg,19768,302
Training_82098572.jpg,27851,372
Training_38735724.jpg,2145,431
Training_47706535.jpg,13045,384
Training_50095091.jpg,24922,457
Training_57811831.jpg,26596,515
Training_45071971.jpg,16887,393
Training_477915.jpg,8707,226
Training_46066179.jpg,9572,144
Training_3476836.jpg,2433,241
PrivateTest_74313024.jpg,4854,285
PublicTest_61313241.jpg,4338,376
Training_66380106.jpg,3608,388
Training_80000547.jpg,5142,373
Training_86151024.jpg,15050,504
Training_88233361.jpg,12283,349
Training_10598340.jpg,23512,183
Training_26681834.jpg,18597,443
Training_3158195.jpg,16815,372
Training_35033889.jpg,27442,196
Training_50391227.jpg,11046,287
Training_56053919.jpg,10790,272
Training_65968117.jpg,6811,414
Training_69850844.jpg,5282,426
Training_76742953.jpg,4000,251
Training_82788174.jpg,10352,243
Training_85358794.jpg,26664,181
Training_22898533.jpg,16782,358
Training_25249057.jpg,24686,367
Training_55310993.jpg,6226,350
Training_61196524.jpg,22211,330
Training_63024018.jpg,16642,304
Training_63432667.jpg,12529,360
Training_74669875.jpg,1393,447
Training_78437005.jpg,31892,412
Training_94085220.jpg,25448,352
Training_25491048.jpg,28553,346
Training_84971145.jpg,20681,342
Training_97808527.jpg,20203,460
Training_36594629.jpg,12070,339
Training_41726344.jpg,22673,350
Training_65387162.jpg,10590,258
Training_9059927.jpg,11109,291
Training_17314019.jpg,22665,350
Training_64479673.jpg,10645,262
Training_84055668.jpg,15775,259
PrivateTest_39274805.jpg,10011,212
PublicTest_26892656.jpg,12469,358
PublicTest_57849780.jpg,32126,350
PrivateTest_39987047.jpg,6143,474
PrivateTest_4658147.jpg,2255,480
Training_6640570.jpg,25394,338
Training_82035674.jpg,22541,446
Training_73883523.jpg,26495,449
Training_11793477.jpg,29473,384
Training_12021702.jpg,29060,226
Training_14805151.jpg,4513,438
Training_24373933.jpg,12953,379
Training_27040444.jpg,24487,295
Training_48740396.jpg,30646,244
Training_50911168.jpg,11316,302
Training_56348339.jpg,14525,466
Training_88533215.jpg,7791,516
Training_30181056.jpg,31833,390
Training_62511104.jpg,22004,246
Training_67267737.jpg,23937,381
Training_78013978.jpg,29728,509
Training_43831209.jpg,29170,278
Training_47814386.jpg,28244,207
Training_57921119.jpg,19047,325
Training_92793097.jpg,18969,291
Training_6432132.jpg,3243,260
PublicTest_44664076.jpg,31179,442
PublicTest_715636.jpg,11707,322
PublicTest_3560560.jpg,22844,268
Training_66803716.jpg,24660,360
Training_83056093.jpg,15509,350
Training_88580213.jpg,3268,273
Training_37471797.jpg,668,474
Training_19251243.jpg,28382,287
Training_40219817.jpg,3018,474
Training_49239200.jpg,7247,298
Training_5940600.jpg,31222,468
Training_72363605.jpg,24743,385
Training_81086374.jpg,8021,293
Training_82916198.jpg,4886,298
Training_86609866.jpg,28487,325
Training_40077922.jpg,14943,496
Training_73066145.jpg,12330,351
Training_88364170.jpg,14930,495
Training_19611987.jpg,24553,325
Training_53424562.jpg,25089,187
Training_95432662.jpg,18696,491
Training_30260594.jpg,125,258
Training_43878792.jpg,23863,352
Training_69540102.jpg,28268,229
Training_79842399.jpg,23568,232
PrivateTest_13103594.jpg,20291,530
PrivateTest_46832698.jpg,23902,365
PrivateTest_53713267.jpg,13948,431
Training_67240397.jpg,12563,362
Training_10126156.jpg,14630,473
Training_14344466.jpg,30694,270
Training_88135811.jpg,10898,278
Training_8854548.jpg,15820,283
Training_91519876.jpg,12192,345
Training_99511073.jpg,2079,404
Training_10586961.jpg,12039,338
Training_18012717.jpg,14940,496
Training_30391484.jpg,23462,350
Training_39097809.jpg,25042,350
Training_41586641.jpg,24886,437
Training_45644624.jpg,8985,344
Training_48385429.jpg,21683,422
Training_51702410.jpg,669,474
Training_51841344.jpg,10525,254
Training_88328656.jpg,27378,523
Training_96668212.jpg,3316,293
Training_1870782.jpg,29433,370
Training_20920335.jpg,11342,303
Training_24217919.jpg,14022,435
Training_51134291.jpg,30776,308
Training_52127930.jpg,24047,415
Training_66936271.jpg,22364,378
Training_82702085.jpg,13292,396
Training_82833148.jpg,15945,330
Training_37103943.jpg,17952,350
Training_42892118.jpg,11680,320
Training_43833281.jpg,28375,283
Training_72597782.jpg,22423,396
Training_89959053.jpg,1610,209
Training_21823554.jpg,31163,435
Training_22490904.jpg,27890,391
Training_8475486.jpg,15077,507
PrivateTest_46244877.jpg,28777,419
PublicTest_19403573.jpg,14284,450
PublicTest_90376832.jpg,19786,307
PrivateTest_54239372.jpg,31077,403
PrivateTest_87313924.jpg,18942,279
PublicTest_35421934.jpg,16312,477
PrivateTest_37840020.jpg,13227,393
PublicTest_97409597.jpg,18718,509
Training_67261513.jpg,12502,359
Training_77826451.jpg,5388,485
Training_55244421.jpg,17912,496
Training_10833439.jpg,30423,467
Training_12759472.jpg,9907,201
Training_27746315.jpg,16356,505
Training_36409241.jpg,30889,343
Training_47522696.jpg,4829,275
Training_95456240.jpg,31996,457
Training_97521004.jpg,26084,305
Training_21320400.jpg,1635,231
Training_2544132.jpg,29428,368
Training_51558430.jpg,2146,431
Training_56636999.jpg,24304,169
Training_6202160.jpg,26611,539
Training_88319382.jpg,8124,323
Training_16494943.jpg,10804,273
Training_22497045.jpg,10535,255
Training_39922153.jpg,31633,320
Training_26274637.jpg,31870,401
Training_32633288.jpg,29920,266
Training_47159273.jpg,17499,333
Training_17999940.jpg,24452,282
Training_61584301.jpg,2309,538
PublicTest_28485599.jpg,409,365
PublicTest_70868923.jpg,7956,257
PublicTest_57219937.jpg,12589,363
PublicTest_83048829.jpg,29616,434
PublicTest_17725226.jpg,13814,423
PublicTest_82976900.jpg,12217,346
Training_67284078.jpg,10477,252
Training_79804916.jpg,27738,337
Training_83656156.jpg,1107,347
Training_56318806.jpg,10729,268
Training_77735451.jpg,617,448
Training_86359726.jpg,18604,448
Training_11149790.jpg,20877,405
Training_24807064.jpg,31827,387
Training_31278709.jpg,13915,429
Training_31542080.jpg,9295,450
Training_31545488.jpg,23392,482
Training_50000796.jpg,12956,379
Training_61835094.jpg,3334,303
Training_89464608.jpg,13113,387
Training_13674846.jpg,29409,361
Training_18449139.jpg,18462,390
Training_58488481.jpg,993,306
Training_20447334.jpg,18470,392
Training_35702363.jpg,31134,424
Training_63003576.jpg,442,377
Training_88851735.jpg,5424,511
Training_47223281.jpg,7608,427
PublicTest_21790970.jpg,4367,387
PublicTest_56692159.jpg,31610,315
PrivateTest_20682905.jpg,18,153
Training_67786386.jpg,23710,304
Training_87562022.jpg,27718,331
Training_94017000.jpg,3689,420
Training_42554910.jpg,14666,475
Training_88530257.jpg,27129,388
Training_88673713.jpg,28133,501
Training_97055439.jpg,28047,451
Training_3452965.jpg,18121,272
Training_78806702.jpg,16936,410
Training_8905461.jpg,11749,323
Training_81553575.jpg,13373,400
Training_16549896.jpg,20755,362
Training_71669823.jpg,12159,343
Training_72811320.jpg,14752,482
Training_86362479.jpg,23109,366
Training_24676265.jpg,17663,386
Training_54796068.jpg,12093,340
Training_64363613.jpg,16359,509
PrivateTest_40679257.jpg,25895,199
PrivateTest_66639548.jpg,18430,380
PrivateTest_73298203.jpg,10813,273
PrivateTest_16703899.jpg,27487,233
PublicTest_66863695.jpg,25758,482
Training_67969060.jpg,24180,476
Training_74177577.jpg,27508,245
Training_8092955.jpg,11133,292
Training_21551752.jpg,26470,437
Training_76421274.jpg,25513,374
Training_13969968.jpg,15487,350
Training_5698087.jpg,13235,393
Training_68470826.jpg,3796,467
Training_84570253.jpg,29301,328
Training_92146560.jpg,28736,404
Training_99608984.jpg,17424,306
Training_38622426.jpg,13601,412
Training_65873175.jpg,25740,471
Training_69186324.jpg,16515,246
Training_7452158.jpg,14910,493
Training_89645978.jpg,19083,339
Training_77427125.jpg,18658,469
Training_87115075.jpg,7613,429
Training_93450231.jpg,5837,346
Training_25830401.jpg,4366,386
Training_91711197.jpg,21281,285
Training_91914515.jpg,11823,327
PublicTest_46279040.jpg,2641,327
PrivateTest_17745884.jpg,32099,527
PrivateTest_642696.jpg,11365,304
Training_68308223.jpg,14616,472
Training_74885425.jpg,7422,360
Training_86484994.jpg,14483,463
Training_41474720.jpg,11445,308
Training_15862038.jpg,10228,233
Training_39828532.jpg,10911,279
Training_51345259.jpg,28144,510
Training_56106102.jpg,1340,426
Training_87351438.jpg,2602,315
Training_39752991.jpg,19996,383
Training_41045590.jpg,29821,208
Training_54958857.jpg,15158,516
Training_74635756.jpg,1127,355
Training_94841905.jpg,10101,221
Training_10240785.jpg,6707,379
Training_27164293.jpg,17701,398
Training_83615243.jpg,17019,447
Training_45710402.jpg,21180,229
Training_47682361.jpg,5466,350
Training_65534369.jpg,34,183
PrivateTest_39707748.jpg,31529,284
PrivateTest_62337547.jpg,26035,283
PrivateTest_20212302.jpg,14149,442
Training_68600978.jpg,24591,339
Training_91498767.jpg,17894,484
Training_98902458.jpg,27812,360
Training_3635531.jpg,5309,443
Training_43974049.jpg,16120,387
Training_49507434.jpg,30856,332
Training_65306081.jpg,12284,350
Training_8705869.jpg,31425,222
Training_99734462.jpg,3797,468
Training_169588.jpg,24233,521
Training_34056694.jpg,436,375
Training_431681.jpg,27577,277
Training_84679961.jpg,20285,521
Training_9352612.jpg,17885,476
Training_26160984.jpg,1248,394
Training_99379678.jpg,22905,296
Training_3455339.jpg,7478,378
Training_40897857.jpg,24807,406
Training_95414233.jpg,11341,303
Training_19549301.jpg,13714,418
Training_41654235.jpg,28160,522
Training_55267114.jpg,25675,439
Training_57636357.jpg,23097,361
Training_91662393.jpg,5312,443
PrivateTest_13163686.jpg,9503,116
PrivateTest_25371657.jpg,17892,481
PrivateTest_37962253.jpg,20020,390
PrivateTest_22470493.jpg,9753,179
PublicTest_26481065.jpg,31643,325
Training_69237831.jpg,30142,359
Training_74757094.jpg,802,189
Training_3445460.jpg,13186,391
Training_65476433.jpg,10841,275
Training_10834907.jpg,14541,467
Training_21378331.jpg,9934,204
Training_26823438.jpg,13780,422
Training_42341840.jpg,19038,322
Training_48513370.jpg,23615,262
Training_71365589.jpg,7980,273
Training_73948931.jpg,15792,269
Training_79363573.jpg,7823,350
Training_92459349.jpg,25155,233
Training_11660122.jpg,22115,295
Training_16566076.jpg,26458,433
Training_52453066.jpg,20860,399
Training_52987967.jpg,17179,350
Training_55427646.jpg,8889,310
Training_10073433.jpg,12151,343
PrivateTest_10629254.jpg,22979,323
PrivateTest_7261364.jpg,25749,473
PrivateTest_95151499.jpg,20300,540
Training_69388533.jpg,17435,312
Training_72670516.jpg,10045,215
Training_79366386.jpg,1797,309
Training_90586495.jpg,22748,198
Training_97006335.jpg,24955,472
Training_97710816.jpg,15525,350
Training_20884995.jpg,31309,350
Training_27946164.jpg,26330,386
Training_38944715.jpg,9175,400
Training_38963590.jpg,5628,276
Training_43193124.jpg,24730,381
Training_46954874.jpg,379,355
Training_51424706.jpg,1357,433
Training_58109968.jpg,1323,421
Training_78429560.jpg,30849,330
Training_25547884.jpg,23658,282
Training_30753840.jpg,9129,388
Training_69391929.jpg,12200,345
Training_8434223.jpg,1703,271
Training_96876738.jpg,8816,283
Training_28117056.jpg,20369,189
Training_72986960.jpg,25280,297
Training_92340040.jpg,7383,347
Training_99653264.jpg,11005,284
Training_41633454.jpg,3583,380
Training_4241438.jpg,26900,311
Training_93037336.jpg,16429,162
Training_94244032.jpg,13888,428
Training_95689131.jpg,3512,358
PublicTest_11341474.jpg,29898,256
PublicTest_89797477.jpg,26288,377
PublicTest_28380934.jpg,21065,500
PrivateTest_72478106.jpg,15382,350
PublicTest_83764498.jpg,14884,492
PublicTest_25336581.jpg,13077,385
Training_69523426.jpg,11355,304
Training_77304587.jpg,12221,346
Training_68677948.jpg,17817,439
Training_12587825.jpg,12124,342
Training_28538500.jpg,5176,383
Training_5708974.jpg,10828,274
Training_60011137.jpg,19148,363
Training_68373853.jpg,25025,350
Training_6987398.jpg,9866,196
Training_95314337.jpg,9539,130
Training_49050094.jpg,25876,171
Training_73343996.jpg,2511,281
Training_90467465.jpg,25755,479
Training_13751709.jpg,31287,520
Training_16077397.jpg,26075,301
Training_78109606.jpg,14704,478
Training_93148238.jpg,7391,350
Training_95221375.jpg,2887,412
Training_96384657.jpg,6392,261
Training_88154502.jpg,17627,375
Training_26142593.jpg,22231,336
Training_38268356.jpg,10701,266
Training_40757316.jpg,17952,350
Training_6078277.jpg,28313,258
Training_63476484.jpg,4930,314
PrivateTest_81663950.jpg,11995,336
Training_69677538.jpg,31716,345
Training_79698663.jpg,10558,256
Training_97783044.jpg,80,232
Training_98687731.jpg,18918,271
Training_24058572.jpg,26669,196
Training_47960718.jpg,23237,409
Training_50791836.jpg,9652,163
Training_89684349.jpg,19767,302
Training_1155391.jpg,5764,324
Training_17111168.jpg,10491,252
Training_22387176.jpg,14895,492
Training_27740782.jpg,12499,359
Training_46191606.jpg,23323,448
Training_54222622.jpg,31282,514
Training_77953618.jpg,2693,341
Training_93247558.jpg,6620,349
Training_23673434.jpg,489,396
Training_24084455.jpg,30229,388
Training_10883978.jpg,3376,315
Training_21619339.jpg,4108,292
Training_7275452.jpg,101,246
Training_96074933.jpg,14693,477
Training_75879898.jpg,23204,399
Training_76124793.jpg,20974,445
PublicTest_16745237.jpg,29420,364
PrivateTest_25055249.jpg,4880,296
PublicTest_11060787.jpg,31239,477
PrivateTest_70002587.jpg,1781,303
PrivateTest_60337169.jpg,12477,358
Training_69787901.jpg,10498,253
Training_81195994.jpg,14543,467
Training_88697139.jpg,28780,422
Training_18468584.jpg,2823,388
Training_31094188.jpg,20953,432
Training_54393966.jpg,3126,101
Training_55996055.jpg,27100,380
Training_70942319.jpg,23718,306
Training_18520262.jpg,27078,373
Training_25318212.jpg,22988,325
Training_36427112.jpg,17807,437
Training_4294311.jpg,6844,426
Training_44373660.jpg,11195,296
Training_63248160.jpg,10662,263
Training_74006160.jpg,23045,343
Training_85481989.jpg,27856,374
Training_96001118.jpg,25123,216
Training_25649632.jpg,27799,356
Training_39237000.jpg,13793,422
Training_44916177.jpg,5562,238
Training_49460174.jpg,9035,359
Training_59758455.jpg,3604,386
Training_62374162.jpg,12675,367
Training_91433586.jpg,22098,288
Training_3635463.jpg,4312,365
Training_8345487.jpg,20256,489
Training_2644279.jpg,5326,449
Training_88876320.jpg,15482,350
PublicTest_48953105.jpg,10887,277
PublicTest_58002713.jpg,24324,198
PrivateTest_47110154.jpg,1070,334
PrivateTest_6908247.jpg,21926,164
PublicTest_40189715.jpg,6548,327
Training_70173708.jpg,13149,389
Training_75894484.jpg,20714,350
Training_16868498.jpg,18328,345
Training_24313876.jpg,13286,396
Training_33075662.jpg,27927,403
Training_47339585.jpg,30075,335
Training_71252339.jpg,20925,420
Training_10917734.jpg,14964,498
Training_25378093.jpg,8037,298
Training_39939580.jpg,13865,426
Training_40585892.jpg,11521,312
Training_60356783.jpg,12355,352
Training_11268383.jpg,25094,192
Training_37936845.jpg,9464,94
Training_73373029.jpg,26483,442
Training_77491144.jpg,9814,189
Training_13044927.jpg,31866,399
Training_44765096.jpg,12917,378
Training_4688047.jpg,28710,397
Training_5074965.jpg,30793,312
Training_66677994.jpg,24657,359
Training_77054367.jpg,7090,212
Training_55962602.jpg,14117,440
Training_8158042.jpg,31041,393
Training_70194152.jpg,15247,528
Training_82205822.jpg,17502,334
Training_94358890.jpg,5231,405
Training_96772745.jpg,3675,415
Training_22391071.jpg,9112,380
Training_42945531.jpg,10299,239
Training_91178645.jpg,5876,361
Training_93436889.jpg,24592,339
Training_15663434.jpg,22312,361
Training_2354823.jpg,6319,219
Training_32268450.jpg,7313,323
Training_54232193.jpg,12275,349
Training_64223728.jpg,3949,218
Training_79717820.jpg,24341,219
Training_13044666.jpg,4175,316
Training_48150900.jpg,27440,194
Training_61041673.jpg,10273,237
Training_80335177.jpg,12690,367
Training_97256484.jpg,14773,484
Training_19744063.jpg,25170,248
Training_66758555.jpg,12031,337
Training_96541304.jpg,31491,266
PrivateTest_58902458.jpg,16424,146
PrivateTest_74776650.jpg,12494,359
PrivateTest_13729879.jpg,26044,289
PrivateTest_78701123.jpg,27245,431
PublicTest_47191174.jpg,10579,258
PrivateTest_72371044.jpg,15822,285
Training_70313637.jpg,14673,476
Training_7193527.jpg,16926,407
Training_87585055.jpg,26080,304
Training_9316292.jpg,8400,420
Training_50997276.jpg,3618,392
Training_59250682.jpg,30843,327
Training_23391422.jpg,1349,429
Training_81902991.jpg,7607,427
Training_89123510.jpg,25550,387
Training_93879243.jpg,1937,354
Training_19709030.jpg,10624,260
Training_20119338.jpg,11170,294
Training_23384279.jpg,28531,339
Training_2511969.jpg,20097,415
Training_26180166.jpg,13141,389
Training_44623473.jpg,27824,363
Training_45801924.jpg,10843,275
Training_54859467.jpg,10129,223
Training_83811758.jpg,24944,468
Training_86868547.jpg,24882,435
Training_89217809.jpg,12768,371
Training_90609638.jpg,10264,237
Training_97564329.jpg,11960,334
Training_25336844.jpg,16863,384
Training_58564146.jpg,11731,322
Training_9846544.jpg,19291,415
Training_12780369.jpg,10673,264
Training_47231954.jpg,29909,261
Training_57211104.jpg,14075,438
Training_22171190.jpg,6135,469
PrivateTest_33951605.jpg,8206,352
PrivateTest_37743545.jpg,9747,179
PublicTest_28052854.jpg,10454,250
PublicTest_47368423.jpg,521,408
PublicTest_76966880.jpg,798,183
PublicTest_95604418.jpg,30547,350
PrivateTest_87605200.jpg,13762,420
PublicTest_12083982.jpg,6324,222
PublicTest_17575282.jpg,21000,458
PublicTest_73276308.jpg,24459,285
PublicTest_3615243.jpg,26673,201
Training_7039189.jpg,15784,265
Training_19352710.jpg,16965,422
Training_31841601.jpg,21273,281
Training_54322315.jpg,20604,319
Training_80296935.jpg,2132,424
Training_10425802.jpg,5444,531
Training_98092826.jpg,23553,223
Training_64976636.jpg,29976,294
Training_1855331.jpg,24422,270
Training_41526945.jpg,31264,498
Training_47543837.jpg,13887,428
Training_51939773.jpg,17251,215
Training_65117322.jpg,24049,416
Training_24659919.jpg,26806,275
PublicTest_84248157.jpg,19035,321
PrivateTest_25072457.jpg,8731,237
PublicTest_48464730.jpg,13497,407
PublicTest_53864730.jpg,29111,252
PublicTest_2615422.jpg,18348,351
Training_70522999.jpg,27602,293
Training_96754089.jpg,10720,268
Training_21938667.jpg,354,347
Training_56166155.jpg,14066,437
Training_91008891.jpg,12300,350
Training_10313464.jpg,15905,318
Training_15342512.jpg,7386,348
Training_51564699.jpg,4928,313
Training_62591784.jpg,26916,317
Training_65160046.jpg,31194,451
Training_81602815.jpg,27756,344
Training_87783252.jpg,7371,342
Training_93707494.jpg,18014,190
Training_30196127.jpg,13866,426
Training_48938125.jpg,16860,383
Training_83294694.jpg,9061,365
Training_17540416.jpg,5516,199
Training_45657588.jpg,2172,441
Training_76873410.jpg,423,370
Training_89701512.jpg,12880,376
Training_21779986.jpg,11968,334
Training_77691072.jpg,13128,388
PublicTest_33361245.jpg,8308,385
PrivateTest_41708063.jpg,28024,438
PublicTest_53234028.jpg,23234,409
PublicTest_55830513.jpg,246,310
Training_70731802.jpg,5909,373
Training_75613766.jpg,10465,250
Training_80496474.jpg,23818,337
Training_98388524.jpg,15103,510
Training_48972929.jpg,31379,178
Training_52126443.jpg,12512,359
Training_6165142.jpg,25166,241
Training_630805.jpg,22580,466
Training_78394796.jpg,15665,179
Training_24967509.jpg,25049,350
Training_48752493.jpg,11682,320
Training_72575326.jpg,13044,384
Training_31466334.jpg,20529,292
Training_58311943.jpg,11037,286
Training_97237468.jpg,13892,428
Training_22211470.jpg,22640,515
Training_23393273.jpg,17740,411
Training_29378844.jpg,23390,480
Training_30529781.jpg,12376,353
Training_67515730.jpg,28111,487
PrivateTest_24836625.jpg,8271,374
PublicTest_53743637.jpg,23856,350
PrivateTest_35487432.jpg,28681,386
PrivateTest_45140644.jpg,22010,248
PrivateTest_91967730.jpg,2319,350
Training_71075692.jpg,29019,179
Training_87492906.jpg,26966,335
Training_93042510.jpg,10006,211
Training_15699762.jpg,1091,343
Training_68815743.jpg,29715,496
Training_68902307.jpg,27531,256
Training_88352658.jpg,9232,423
Training_11206878.jpg,28443,307
Training_21466445.jpg,26368,400
Training_25540366.jpg,10918,279
Training_27031947.jpg,28355,275
Training_50580.jpg,14080,438
Training_52854222.jpg,13399,402
Training_63256676.jpg,4073,278
Training_66966880.jpg,16484,226
Training_70237226.jpg,11828,327
Training_76587968.jpg,23010,332
Training_97355688.jpg,13893,428
Training_23718703.jpg,664,471
Training_23948661.jpg,27737,336
Training_9109365.jpg,26892,310
Training_4544515.jpg,10129,223
Training_66064974.jpg,19917,349
Training_87922292.jpg,2195,450
PrivateTest_1109992.jpg,20541,297
PublicTest_80585398.jpg,942,286
PrivateTest_47981787.jpg,31854,394
PrivateTest_61868930.jpg,22564,454
PublicTest_34166920.jpg,1839,321
Training_71285090.jpg,13579,411
Training_87745090.jpg,13626,413
Training_91228393.jpg,11616,317
Training_23028959.jpg,23916,373
Training_44502752.jpg,31363,140
Training_58123485.jpg,585,431
Training_85987295.jpg,5271,423
Training_96222896.jpg,19067,332
Training_22174920.jpg,31351,105
Training_351152.jpg,11456,309
Training_60994962.jpg,18649,466
Training_81294845.jpg,15464,350
Training_88755685.jpg,6097,448
Training_98887482.jpg,4396,398
Training_11778528.jpg,8331,393
Training_26085046.jpg,18453,387
Training_40581580.jpg,5755,321
Training_42294152.jpg,7844,118
Training_54675790.jpg,22099,288
Training_9146456.jpg,10088,219
Training_91818518.jpg,11392,305
