t_id,atraccion,comienzo_atraccion,tiempo_de_espera,id_visitante
Training_33320402.jpg,Viaje al Centro de la Tierra,636,11,544
Training_60579409.jpg,Fiesta de los Dulces,572,17,544
Training_78098191.jpg,Cohetes Galácticos,427,11,544
Training_86684937.jpg,Fiesta de los Dulces,110,10,544
Training_98813790.jpg,Tren del Terror,619,16,544
Training_15879360.jpg,Cúpula Estelar,506,18,544
Training_55266438.jpg,Dragón Volador,355,16,544
Training_57667180.jpg,Circuito Veloz,233,13,544
Training_86705065.jpg,Fiesta de los Dulces,313,14,544
Training_50897630.jpg,Vuelo Mágico,172,15,544
Training_67345736.jpg,Circus Fantástico,709,8,544
Training_81195052.jpg,Carrera de Autos Locos,619,15,544
Training_71232789.jpg,Montaña Rusa de la Luna,7,13,544
PublicTest_96718734.jpg,Cascada Encantada,218,11,544
PublicTest_72206434.jpg,Fiesta de los Dulces,346,11,544
Training_7995613.jpg,Aventuras Acuáticas,457,12,545
Training_9388648.jpg,Rápido del Trueno,179,16,545
Training_13949642.jpg,Simulador Espacial 3D,238,16,545
Training_35929284.jpg,Espejos de la Risueña,112,17,545
Training_47122318.jpg,Cascada Encantada,441,5,545
Training_51454604.jpg,Selva Encantada,172,13,545
Training_5599228.jpg,Barco Pirata Misterioso,62,6,545
Training_6730909.jpg,Montaña del Misterio,461,4,545
Training_77569066.jpg,Araña Saltarina,66,18,545
Training_1548283.jpg,Mundo de las Maravillas,626,11,545
Training_32711027.jpg,Rueda de la Fortuna,612,16,545
Training_37299016.jpg,Tren del Terror,494,11,545
Training_47954289.jpg,Cúpula Estelar,222,5,545
Training_75455445.jpg,Fiesta de los Dulces,256,7,545
Training_85396939.jpg,Circuito Veloz,359,16,545
Training_2670032.jpg,Montaña Rusa de la Luna,161,12,545
Training_57726266.jpg,Mansión Embrujada,130,7,545
Training_72964998.jpg,Vuelta al Mundo en 80 Días,170,15,545
Training_78591895.jpg,Rueda de la Fortuna,715,12,545
Training_10665136.jpg,Circus Fantástico,513,7,545
Training_17792269.jpg,Rueda de la Fortuna,528,19,545
Training_64962457.jpg,Rueda de la Fortuna,90,15,545
Training_93190350.jpg,Vuelo Mágico,590,10,545
Training_5112183.jpg,Vuelta al Mundo en 80 Días,706,16,545
PublicTest_69631140.jpg,Circus Fantástico,354,15,545
Training_79996719.jpg,Torbellino Espacial,257,8,546
Training_83598293.jpg,Mansión Embrujada,47,14,546
Training_91237367.jpg,Circuito Veloz,491,20,546
Training_93122651.jpg,Dragón Volador,593,14,546
Training_93949311.jpg,Jardín de las Hadas,266,16,546
Training_95348359.jpg,Cine 4D Emocionante,247,15,546
Training_41238958.jpg,Montaña Rusa de la Luna,682,14,546
Training_4124526.jpg,Selva Encantada,128,14,546
Training_7296854.jpg,Simulador Espacial 3D,492,16,546
Training_78863544.jpg,Tirolina Extrema,44,7,546
Training_80643648.jpg,Araña Saltarina,388,18,546
Training_82593531.jpg,Espejos de la Risueña,427,11,546
Training_22493179.jpg,Mansión Embrujada,625,9,546
Training_26761821.jpg,Tobogán del Arco Iris,243,15,546
Training_62468556.jpg,Cascada Encantada,248,16,546
Training_67385470.jpg,Vuelta al Mundo en 80 Días,464,10,546
Training_68121933.jpg,Cohetes Galácticos,63,12,546
Training_85158796.jpg,Simulador Espacial 3D,610,6,546
Training_13545878.jpg,Tirolina Extrema,652,15,546
Training_48747723.jpg,Safari Salvaje,245,9,546
Training_93561071.jpg,Fiesta de los Dulces,426,14,546
Training_39763836.jpg,Mundo de las Maravillas,246,14,546
Training_40829362.jpg,Safari Salvaje,391,12,546
Training_41791590.jpg,Rápido del Trueno,32,14,546
Training_42702894.jpg,Carrusel Encantado,682,14,546
Training_57082286.jpg,Carrusel Encantado,696,15,546
Training_627872.jpg,Tren del Terror,270,11,546
Training_70091553.jpg,Cine 4D Emocionante,60,5,546
Training_84670714.jpg,Rápido del Trueno,3,10,546
PublicTest_71400238.jpg,Fiesta de los Dulces,713,14,546
PublicTest_94109989.jpg,Fiesta de los Dulces,326,11,546
Training_80076633.jpg,Barco Pirata Misterioso,632,15,547
Training_82193817.jpg,Carrera de Autos Locos,712,17,547
Training_88063272.jpg,Circuito Veloz,258,15,547
Training_89686561.jpg,Vuelo Mágico,171,13,547
Training_48381223.jpg,Rueda de la Fortuna,558,7,547
Training_53648467.jpg,Torbellino Espacial,151,12,547
Training_55038198.jpg,Caravana de Aventuras,675,11,547
Training_17333612.jpg,Torbellino Espacial,28,11,547
Training_22167533.jpg,Torbellino Espacial,120,23,547
Training_2620958.jpg,Carrusel Encantado,196,12,547
Training_50215417.jpg,Tobogán del Arco Iris,638,12,547
Training_54572849.jpg,Circus Fantástico,408,6,547
Training_76119559.jpg,Aventuras Acuáticas,485,8,547
Training_79433277.jpg,Rápido del Trueno,657,15,547
Training_64976925.jpg,Safari Salvaje,280,16,547
Training_75177754.jpg,Rueda de la Fortuna,29,13,547
Training_79850988.jpg,Cúpula Estelar,534,11,547
Training_20497217.jpg,Carrusel Encantado,486,14,547
Training_51063325.jpg,Cohetes Galácticos,31,11,547
Training_54965855.jpg,Carrusel Encantado,358,15,547
Training_8147768.jpg,Rápido del Trueno,278,13,547
Training_1617948.jpg,Espejos de la Risueña,625,10,547
Training_18400298.jpg,Montaña Rusa de la Luna,41,12,547
Training_38463972.jpg,Araña Saltarina,10,14,547
Training_55248953.jpg,Fiesta de los Dulces,597,15,547
PrivateTest_39390808.jpg,Tirolina Extrema,276,10,547
PrivateTest_16930132.jpg,Gran Caída Libre,626,10,547
PrivateTest_13068573.jpg,Dragón Volador,576,11,547
Training_80419679.jpg,Montaña del Misterio,620,9,548
Training_87649473.jpg,Carrera de Autos Locos,623,15,548
Training_19209073.jpg,Carros Chocones Divertidos,457,13,548
Training_21543021.jpg,Cascada Encantada,401,20,548
Training_27402415.jpg,Selva Encantada,35,15,548
Training_38342423.jpg,Rueda de la Fortuna,600,11,548
Training_39499572.jpg,Cohetes Galácticos,356,10,548
Training_49095126.jpg,Cine 4D Emocionante,377,10,548
Training_66372245.jpg,Mundo de las Maravillas,450,17,548
Training_97426548.jpg,Viaje al Centro de la Tierra,515,20,548
Training_38537768.jpg,Carros Chocones Divertidos,471,14,548
Training_46348301.jpg,Gran Caída Libre,194,8,548
Training_5729449.jpg,Tren del Terror,80,17,548
Training_58000296.jpg,Montaña del Misterio,57,18,548
Training_78618402.jpg,Tirolina Extrema,8,6,548
Training_98998301.jpg,Tren del Terror,514,13,548
Training_38420421.jpg,Vuelta al Mundo en 80 Días,272,16,548
Training_51540985.jpg,Cascada Encantada,550,15,548
Training_84696079.jpg,Caravana de Aventuras,245,16,548
Training_86551391.jpg,Carros Chocones Divertidos,109,23,548
Training_9547665.jpg,Carrusel Encantado,165,9,548
Training_26972335.jpg,Safari Salvaje,505,11,548
Training_49034419.jpg,Carros Chocones Divertidos,8,15,548
Training_77595440.jpg,Cascada Encantada,414,14,548
Training_7776501.jpg,Rueda de la Fortuna,62,14,548
Training_83580799.jpg,Simulador Espacial 3D,508,6,548
Training_3159863.jpg,Selva Encantada,215,11,548
PrivateTest_41930252.jpg,Vuelta al Mundo en 80 Días,56,8,548
PublicTest_13590004.jpg,Fiesta de los Dulces,348,13,548
PrivateTest_66300077.jpg,Fiesta de los Dulces,553,15,548
Training_80555635.jpg,Carrusel Encantado,154,20,549
Training_86049400.jpg,Mundo de las Maravillas,302,10,549
Training_87806714.jpg,Mundo de las Maravillas,497,19,549
Training_89563369.jpg,Viaje al Centro de la Tierra,108,11,549
Training_34567812.jpg,Montaña Rusa de la Luna,664,5,549
Training_71983993.jpg,Vuelo Mágico,227,6,549
Training_75305195.jpg,Rueda de la Fortuna,51,16,549
Training_10220224.jpg,Jardín de las Hadas,159,12,549
Training_16372228.jpg,Viaje al Centro de la Tierra,5,6,549
Training_19648015.jpg,Safari Salvaje,349,10,549
Training_24018500.jpg,Simulador Espacial 3D,608,11,549
Training_49844940.jpg,Fiesta de los Dulces,98,11,549
Training_99324081.jpg,Aventuras Acuáticas,206,19,549
Training_3939625.jpg,Tren del Terror,244,17,549
Training_5040186.jpg,Carros Chocones Divertidos,472,12,549
Training_81019318.jpg,Gran Caída Libre,342,14,549
Training_10235859.jpg,Cascada Encantada,474,12,549
Training_66929423.jpg,Montaña Rusa de la Luna,287,15,549
PublicTest_97108933.jpg,Mansión Embrujada,312,13,549
PublicTest_85202965.jpg,Circuito Veloz,418,13,549
Training_80856162.jpg,Vuelo Mágico,324,10,550
Training_76527187.jpg,Cúpula Estelar,499,12,550
Training_22520084.jpg,Montaña del Misterio,626,15,550
Training_70238279.jpg,Montaña del Misterio,145,14,550
Training_92472970.jpg,Vuelo Mágico,31,6,550
Training_39454711.jpg,Tirolina Extrema,701,23,550
Training_83149131.jpg,Cascada Encantada,162,16,550
Training_9827621.jpg,Laberinto de Sueños,110,16,550
Training_11657632.jpg,Simulador Espacial 3D,17,13,550
Training_13114760.jpg,Viaje al Centro de la Tierra,710,15,550
Training_64707458.jpg,Rápido del Trueno,564,16,550
Training_72175686.jpg,Carrera de Autos Locos,184,9,550
Training_82994522.jpg,Circus Fantástico,619,8,550
PrivateTest_59350303.jpg,Tren del Terror,439,8,550
PrivateTest_51679046.jpg,Cúpula Estelar,21,13,550
PublicTest_47471236.jpg,Tobogán del Arco Iris,272,12,550
Training_80928400.jpg,Vuelo Mágico,336,12,551
Training_95827594.jpg,Espejos de la Risueña,225,14,551
Training_9759050.jpg,Mundo de las Maravillas,20,10,551
Training_21861323.jpg,Vuelta al Mundo en 80 Días,513,17,551
Training_42208106.jpg,Caravana de Aventuras,356,15,551
Training_50362368.jpg,Torbellino Espacial,151,19,551
Training_11031032.jpg,Gran Caída Libre,490,12,551
Training_18599568.jpg,Montaña del Misterio,604,12,551
Training_80006952.jpg,Montaña del Misterio,67,13,551
Training_81116476.jpg,Fiesta de los Dulces,177,8,551
Training_87052002.jpg,Barco Pirata Misterioso,96,18,551
Training_16078886.jpg,Circus Fantástico,266,3,551
Training_24090366.jpg,Laberinto de Sueños,217,12,551
Training_24248862.jpg,Gran Caída Libre,94,10,551
Training_62458807.jpg,Carrusel Encantado,153,10,551
Training_24126558.jpg,Aventuras Acuáticas,243,8,551
PublicTest_97476336.jpg,Cascada Encantada,700,14,551
PublicTest_66651438.jpg,Circuito Veloz,66,10,551
PublicTest_92956265.jpg,Cascada Encantada,448,20,551
Training_81005354.jpg,Espejos de la Risueña,260,11,552
Training_81603707.jpg,Viaje al Centro de la Tierra,587,17,552
Training_85669296.jpg,Montaña del Misterio,34,6,552
Training_11527044.jpg,Circus Fantástico,506,13,552
Training_40450415.jpg,Aventuras Acuáticas,115,8,552
Training_42558552.jpg,Caravana de Aventuras,388,20,552
Training_68279733.jpg,Selva Encantada,537,19,552
Training_73859563.jpg,Tirolina Extrema,49,16,552
Training_1633314.jpg,Vuelo Mágico,584,10,552
Training_27765931.jpg,Selva Encantada,150,9,552
Training_50449107.jpg,Barco Pirata Misterioso,342,14,552
Training_64828521.jpg,Torbellino Espacial,248,14,552
Training_68370053.jpg,Cohetes Galácticos,272,17,552
Training_7143729.jpg,Carrera de Autos Locos,211,14,552
Training_73594954.jpg,Circus Fantástico,276,15,552
Training_86958201.jpg,Circus Fantástico,496,14,552
Training_58203001.jpg,Barco Pirata Misterioso,523,13,552
Training_7721117.jpg,Carrera de Autos Locos,626,13,552
Training_33475746.jpg,Barco Pirata Misterioso,663,6,552
Training_48749875.jpg,Cascada Encantada,599,11,552
PrivateTest_82666968.jpg,Carrera de Autos Locos,606,10,552
PrivateTest_3838250.jpg,Circuito Veloz,301,17,552
PrivateTest_67671289.jpg,Rápido del Trueno,592,10,552
PrivateTest_23248169.jpg,Circuito Veloz,85,20,552
Training_81048890.jpg,Circuito Veloz,353,9,553
Training_83148421.jpg,Jardín de las Hadas,455,12,553
Training_99547128.jpg,Tren del Terror,660,17,553
Training_1508040.jpg,Circus Fantástico,244,13,553
Training_20230766.jpg,Circus Fantástico,68,16,553
Training_21461103.jpg,Safari Salvaje,127,8,553
Training_25153078.jpg,Simulador Espacial 3D,172,13,553
Training_85059395.jpg,Rápido del Trueno,360,20,553
Training_98985023.jpg,Fiesta de los Dulces,520,4,553
Training_20656669.jpg,Cúpula Estelar,533,12,553
Training_33926694.jpg,Jardín de las Hadas,635,15,553
Training_40180131.jpg,Safari Salvaje,381,13,553
Training_59054945.jpg,Torbellino Espacial,429,16,553
Training_63255292.jpg,Gran Caída Libre,315,16,553
Training_78114532.jpg,Rueda de la Fortuna,555,17,553
Training_92883959.jpg,Tobogán del Arco Iris,540,7,553
Training_10188996.jpg,Rápido del Trueno,84,7,553
Training_21907322.jpg,Mansión Embrujada,263,18,553
Training_90796409.jpg,Viaje al Centro de la Tierra,450,13,553
Training_43822346.jpg,Montaña del Misterio,695,13,553
Training_41717063.jpg,Barco Pirata Misterioso,32,13,553
Training_90025170.jpg,Montaña Rusa de la Luna,383,13,553
PrivateTest_38920534.jpg,Rueda de la Fortuna,261,10,553
PublicTest_48371269.jpg,Fiesta de los Dulces,275,10,553
PublicTest_7370719.jpg,Torbellino Espacial,350,15,553
PublicTest_98972870.jpg,Cine 4D Emocionante,255,9,553
Training_81177327.jpg,Vuelo Mágico,574,7,554
Training_96244299.jpg,Vuelo Mágico,44,12,554
Training_43517043.jpg,Cascada Encantada,646,17,554
Training_43770674.jpg,Rueda de la Fortuna,568,21,554
Training_1460262.jpg,Jardín de las Hadas,78,7,554
Training_27142078.jpg,Cúpula Estelar,594,15,554
Training_61361592.jpg,Espejos de la Risueña,135,13,554
Training_61685567.jpg,Laberinto de Sueños,636,11,554
Training_26413618.jpg,Selva Encantada,440,5,554
Training_76458114.jpg,Montaña del Misterio,197,12,554
Training_65505359.jpg,Tren del Terror,334,9,554
Training_70194333.jpg,Caravana de Aventuras,218,9,554
Training_7022565.jpg,Jardín de las Hadas,51,14,554
Training_75033076.jpg,Tren del Terror,340,16,554
PublicTest_1373732.jpg,Selva Encantada,166,13,554
PublicTest_60884527.jpg,Cúpula Estelar,181,13,554
PrivateTest_30366831.jpg,Cine 4D Emocionante,322,7,554
PublicTest_11939741.jpg,Cine 4D Emocionante,696,8,554
PublicTest_57043161.jpg,Circuito Veloz,54,11,554
PublicTest_44774809.jpg,Aventuras Acuáticas,679,17,554
Training_81289095.jpg,Jardín de las Hadas,19,15,555
Training_24601104.jpg,Safari Salvaje,540,11,555
Training_30084528.jpg,Safari Salvaje,189,13,555
Training_35683909.jpg,Fiesta de los Dulces,626,17,555
Training_48913608.jpg,Tren del Terror,647,20,555
Training_74861949.jpg,Caravana de Aventuras,332,8,555
Training_84243875.jpg,Mansión Embrujada,120,7,555
Training_87873349.jpg,Vuelta al Mundo en 80 Días,15,7,555
Training_1142887.jpg,Jardín de las Hadas,140,16,555
Training_11643647.jpg,Tirolina Extrema,384,14,555
Training_19182154.jpg,Cine 4D Emocionante,238,15,555
Training_34669152.jpg,Carrusel Encantado,142,-1,555
Training_35858702.jpg,Carrera de Autos Locos,134,10,555
Training_6231520.jpg,Jardín de las Hadas,390,9,555
Training_92841839.jpg,Viaje al Centro de la Tierra,186,19,555
Training_93001555.jpg,Laberinto de Sueños,320,11,555
Training_1875180.jpg,Viaje al Centro de la Tierra,69,13,555
Training_80014479.jpg,Vuelo Mágico,221,14,555
Training_21706684.jpg,Circuito Veloz,379,9,555
Training_32643523.jpg,Mansión Embrujada,265,12,555
Training_34973037.jpg,Barco Pirata Misterioso,45,8,555
Training_97391014.jpg,Gran Caída Libre,513,17,555
PrivateTest_1623042.jpg,Gran Caída Libre,654,14,555
PrivateTest_43108598.jpg,Selva Encantada,206,14,555
PrivateTest_25410736.jpg,Aventuras Acuáticas,258,10,555
PublicTest_57465563.jpg,Vuelo Mágico,658,18,555
PrivateTest_89236972.jpg,Mundo de las Maravillas,353,6,555
PrivateTest_48407794.jpg,Circus Fantástico,480,8,555
PublicTest_69442455.jpg,Aventuras Acuáticas,448,15,555
Training_81312912.jpg,Mundo de las Maravillas,597,15,556
Training_91086491.jpg,Montaña Rusa de la Luna,9,9,556
Training_93683601.jpg,Vuelta al Mundo en 80 Días,81,10,556
Training_13668335.jpg,Laberinto de Sueños,341,16,556
Training_484788.jpg,Gran Caída Libre,346,16,556
Training_61607854.jpg,Rueda de la Fortuna,473,16,556
Training_86832766.jpg,Jardín de las Hadas,230,14,556
Training_21227042.jpg,Barco Pirata Misterioso,509,19,556
Training_27608238.jpg,Cúpula Estelar,14,10,556
Training_32819440.jpg,Cúpula Estelar,211,9,556
Training_42722018.jpg,Tobogán del Arco Iris,181,13,556
Training_45425039.jpg,Espejos de la Risueña,564,4,556
Training_45758012.jpg,Vuelo Mágico,605,11,556
Training_7442959.jpg,Jardín de las Hadas,106,10,556
Training_80820640.jpg,Laberinto de Sueños,270,13,556
Training_32301524.jpg,Dragón Volador,468,6,556
Training_42349282.jpg,Circuito Veloz,293,10,556
Training_48770473.jpg,Mansión Embrujada,549,12,556
Training_70755626.jpg,Araña Saltarina,288,10,556
Training_78009790.jpg,Simulador Espacial 3D,586,16,556
Training_15110671.jpg,Mansión Embrujada,415,10,556
Training_66241554.jpg,Carros Chocones Divertidos,79,20,556
PrivateTest_14704134.jpg,Tobogán del Arco Iris,122,12,556
PrivateTest_5186732.jpg,Barco Pirata Misterioso,147,13,556
PublicTest_99172303.jpg,Carros Chocones Divertidos,357,17,556
PrivateTest_32887973.jpg,Mundo de las Maravillas,415,13,556
PublicTest_34422385.jpg,Laberinto de Sueños,674,11,556
Training_81484480.jpg,Circuito Veloz,659,4,557
Training_3310799.jpg,Mansión Embrujada,583,9,557
Training_1077665.jpg,Cine 4D Emocionante,511,14,557
Training_17494832.jpg,Barco Pirata Misterioso,548,14,557
Training_36890614.jpg,Cúpula Estelar,712,12,557
Training_41216040.jpg,Selva Encantada,471,20,557
Training_45822371.jpg,Circuito Veloz,15,12,557
Training_66598933.jpg,Laberinto de Sueños,322,24,557
Training_18725515.jpg,Tirolina Extrema,19,8,557
Training_25462831.jpg,Tobogán del Arco Iris,60,10,557
Training_30925338.jpg,Rápido del Trueno,218,16,557
Training_58370061.jpg,Selva Encantada,267,4,557
Training_88515193.jpg,Aventuras Acuáticas,704,19,557
Training_25350316.jpg,Selva Encantada,345,16,557
Training_46447165.jpg,Cohetes Galácticos,162,14,557
Training_64214330.jpg,Cohetes Galácticos,81,16,557
Training_67965355.jpg,Carrusel Encantado,181,10,557
Training_80249216.jpg,Dragón Volador,611,18,557
Training_17765117.jpg,Carrera de Autos Locos,139,16,557
Training_70718370.jpg,Viaje al Centro de la Tierra,249,14,557
Training_8573273.jpg,Carrusel Encantado,180,17,557
Training_37841234.jpg,Circus Fantástico,568,19,557
Training_6643320.jpg,Dragón Volador,38,11,557
PrivateTest_4266100.jpg,Viaje al Centro de la Tierra,600,12,557
Training_81541574.jpg,Vuelta al Mundo en 80 Días,453,11,558
Training_88395874.jpg,Montaña del Misterio,545,13,558
Training_82363963.jpg,Vuelta al Mundo en 80 Días,72,18,558
Training_33594499.jpg,Caravana de Aventuras,4,16,558
Training_34183428.jpg,Tirolina Extrema,64,24,558
Training_35036431.jpg,Cascada Encantada,525,20,558
Training_4255842.jpg,Tirolina Extrema,688,10,558
Training_46953066.jpg,Viaje al Centro de la Tierra,686,18,558
Training_62262669.jpg,Viaje al Centro de la Tierra,100,14,558
Training_29692198.jpg,Torbellino Espacial,130,5,558
Training_44205905.jpg,Barco Pirata Misterioso,224,19,558
Training_76936693.jpg,Barco Pirata Misterioso,58,9,558
Training_84620434.jpg,Circuito Veloz,361,15,558
Training_93662242.jpg,Rueda de la Fortuna,420,7,558
Training_15579995.jpg,Tren del Terror,569,15,558
Training_59312620.jpg,Tren del Terror,664,15,558
Training_15822246.jpg,Cascada Encantada,136,13,558
Training_48915109.jpg,Carros Chocones Divertidos,342,20,558
Training_55392407.jpg,Montaña del Misterio,98,11,558
Training_73057687.jpg,Aventuras Acuáticas,637,7,558
Training_74719415.jpg,Fiesta de los Dulces,388,11,558
Training_93122216.jpg,Cúpula Estelar,281,12,558
Training_37627862.jpg,Safari Salvaje,75,10,558
Training_87730536.jpg,Rápido del Trueno,12,16,558
PublicTest_24587909.jpg,Fiesta de los Dulces,518,16,558
PrivateTest_77474785.jpg,Circuito Veloz,188,8,558
PrivateTest_92375498.jpg,Cascada Encantada,466,12,558
PublicTest_51756327.jpg,Montaña Rusa de la Luna,499,14,558
Training_81825721.jpg,Rápido del Trueno,398,13,559
Training_82152293.jpg,Carros Chocones Divertidos,537,14,559
Training_15382816.jpg,Carros Chocones Divertidos,459,19,559
Training_25298325.jpg,Cascada Encantada,659,13,559
Training_29076761.jpg,Espejos de la Risueña,108,6,559
Training_42024931.jpg,Safari Salvaje,708,12,559
Training_16338930.jpg,Selva Encantada,71,15,559
Training_36659990.jpg,Gran Caída Libre,321,5,559
Training_42097787.jpg,Tobogán del Arco Iris,339,15,559
Training_59106215.jpg,Vuelo Mágico,545,7,559
Training_89280816.jpg,Fiesta de los Dulces,83,7,559
Training_37381210.jpg,Mundo de las Maravillas,484,18,559
Training_79145145.jpg,Aventuras Acuáticas,436,7,559
Training_43603127.jpg,Carrusel Encantado,347,21,559
Training_4610921.jpg,Viaje al Centro de la Tierra,499,8,559
Training_78808789.jpg,Circus Fantástico,684,11,559
Training_81008287.jpg,Viaje al Centro de la Tierra,474,13,559
Training_85962946.jpg,Carrera de Autos Locos,482,20,559
Training_61751574.jpg,Mundo de las Maravillas,604,17,559
PrivateTest_68399212.jpg,Montaña del Misterio,653,16,559
PrivateTest_35937563.jpg,Barco Pirata Misterioso,583,14,559
PrivateTest_66131494.jpg,Fiesta de los Dulces,481,9,559
PublicTest_49065038.jpg,Circuito Veloz,133,17,559
Training_82173422.jpg,Rueda de la Fortuna,626,12,560
Training_43960078.jpg,Circus Fantástico,140,4,560
Training_13021450.jpg,Tirolina Extrema,710,14,560
Training_27035701.jpg,Dragón Volador,642,3,560
Training_31677107.jpg,Torbellino Espacial,146,9,560
Training_49732659.jpg,Viaje al Centro de la Tierra,190,9,560
Training_99046435.jpg,Espejos de la Risueña,99,23,560
Training_11216019.jpg,Cohetes Galácticos,102,11,560
Training_13585302.jpg,Mundo de las Maravillas,434,14,560
Training_34897974.jpg,Vuelo Mágico,631,21,560
Training_61859207.jpg,Cúpula Estelar,569,15,560
Training_87743582.jpg,Simulador Espacial 3D,396,4,560
Training_87867.jpg,Carrera de Autos Locos,701,7,560
Training_91938210.jpg,Montaña Rusa de la Luna,528,21,560
Training_14605930.jpg,Mundo de las Maravillas,422,10,560
Training_31662936.jpg,Cohetes Galácticos,565,6,560
Training_92551918.jpg,Tobogán del Arco Iris,679,11,560
Training_45869928.jpg,Barco Pirata Misterioso,339,13,560
Training_33692985.jpg,Araña Saltarina,113,5,560
Training_67591937.jpg,Simulador Espacial 3D,114,7,560
PublicTest_41498575.jpg,Espejos de la Risueña,499,11,560
PublicTest_59509827.jpg,Montaña del Misterio,633,14,560
PrivateTest_45942873.jpg,Circuito Veloz,457,10,560
PublicTest_34645495.jpg,Rueda de la Fortuna,482,10,560
Training_82336376.jpg,Carros Chocones Divertidos,324,15,561
Training_90395572.jpg,Cohetes Galácticos,131,15,561
Training_91869488.jpg,Tobogán del Arco Iris,128,12,561
Training_65276779.jpg,Cohetes Galácticos,654,11,561
Training_90135006.jpg,Montaña Rusa de la Luna,170,11,561
Training_177442.jpg,Vuelta al Mundo en 80 Días,12,15,561
Training_25025361.jpg,Vuelta al Mundo en 80 Días,396,12,561
Training_40849998.jpg,Rápido del Trueno,88,19,561
Training_65414325.jpg,Simulador Espacial 3D,503,14,561
Training_75216898.jpg,Safari Salvaje,625,9,561
Training_8064345.jpg,Cascada Encantada,354,9,561
Training_81308291.jpg,Tobogán del Arco Iris,197,7,561
Training_86597001.jpg,Cohetes Galácticos,451,11,561
Training_92481366.jpg,Cohetes Galácticos,324,8,561
Training_92958578.jpg,Circus Fantástico,651,11,561
Training_58346581.jpg,Safari Salvaje,21,14,561
Training_62728621.jpg,Aventuras Acuáticas,288,13,561
Training_79639560.jpg,Rápido del Trueno,188,14,561
Training_2980405.jpg,Mansión Embrujada,108,14,561
Training_35727900.jpg,Dragón Volador,76,16,561
Training_80890988.jpg,Vuelta al Mundo en 80 Días,59,15,561
Training_82612981.jpg,Carrusel Encantado,287,11,561
Training_69684006.jpg,Selva Encantada,402,7,561
Training_77255605.jpg,Espejos de la Risueña,259,11,561
PublicTest_939823.jpg,Torbellino Espacial,286,5,561
PublicTest_48109397.jpg,Barco Pirata Misterioso,164,11,561
PrivateTest_87587850.jpg,Cine 4D Emocionante,98,17,561
PublicTest_26362776.jpg,Circuito Veloz,345,11,561
PublicTest_49174878.jpg,Cohetes Galácticos,223,8,561
Training_82592067.jpg,Mundo de las Maravillas,486,14,562
Training_84313589.jpg,Gran Caída Libre,152,13,562
Training_2548858.jpg,Carrusel Encantado,674,12,562
Training_35450147.jpg,Vuelta al Mundo en 80 Días,550,9,562
Training_47862178.jpg,Cascada Encantada,572,10,562
Training_8345732.jpg,Circuito Veloz,368,13,562
Training_11019553.jpg,Dragón Volador,182,9,562
Training_22116956.jpg,Circuito Veloz,566,11,562
Training_24974993.jpg,Montaña Rusa de la Luna,434,19,562
Training_31376596.jpg,Cascada Encantada,165,15,562
Training_3285580.jpg,Mundo de las Maravillas,479,6,562
Training_41708368.jpg,Cohetes Galácticos,550,19,562
Training_54174863.jpg,Caravana de Aventuras,467,14,562
Training_72361499.jpg,Circus Fantástico,603,12,562
Training_87145214.jpg,Circus Fantástico,701,17,562
Training_16091734.jpg,Gran Caída Libre,670,11,562
Training_32911428.jpg,Fiesta de los Dulces,463,14,562
Training_51106019.jpg,Cascada Encantada,169,12,562
Training_67347024.jpg,Torbellino Espacial,597,12,562
Training_17738069.jpg,Gran Caída Libre,255,7,562
Training_20848157.jpg,Torbellino Espacial,265,15,562
Training_22699449.jpg,Montaña del Misterio,431,19,562
Training_12603447.jpg,Tren del Terror,561,13,562
Training_73111916.jpg,Viaje al Centro de la Tierra,342,18,562
Training_98197769.jpg,Gran Caída Libre,582,12,562
PublicTest_41748290.jpg,Carros Chocones Divertidos,714,6,562
Training_859859.jpg,Circus Fantástico,547,7,563
Training_88091138.jpg,Aventuras Acuáticas,543,15,563
Training_94638644.jpg,Cascada Encantada,570,8,563
Training_96515244.jpg,Mansión Embrujada,587,14,563
Training_11767080.jpg,Simulador Espacial 3D,87,18,563
Training_26161927.jpg,Laberinto de Sueños,474,16,563
Training_48713890.jpg,Fiesta de los Dulces,653,14,563
Training_65689254.jpg,Vuelta al Mundo en 80 Días,487,7,563
Training_6965990.jpg,Cohetes Galácticos,255,11,563
Training_93953123.jpg,Selva Encantada,39,12,563
Training_4011062.jpg,Circuito Veloz,583,10,563
Training_7122443.jpg,Torbellino Espacial,428,3,563
Training_86136356.jpg,Carrusel Encantado,341,20,563
Training_86785760.jpg,Espejos de la Risueña,114,7,563
Training_42349031.jpg,Circuito Veloz,300,13,563
Training_63107341.jpg,Espejos de la Risueña,294,8,563
Training_68865659.jpg,Carrusel Encantado,516,11,563
Training_19848547.jpg,Tren del Terror,713,16,563
Training_40791033.jpg,Cohetes Galácticos,592,8,563
PrivateTest_44763114.jpg,Vuelta al Mundo en 80 Días,597,7,563
PublicTest_56793753.jpg,Torbellino Espacial,472,8,563
Training_83671130.jpg,Cúpula Estelar,404,16,564
Training_94803240.jpg,Circus Fantástico,406,10,564
Training_39487091.jpg,Cascada Encantada,642,17,564
Training_45234687.jpg,Tren del Terror,549,10,564
Training_62762520.jpg,Rueda de la Fortuna,468,11,564
Training_78846688.jpg,Carrera de Autos Locos,399,14,564
Training_48552035.jpg,Tirolina Extrema,443,17,564
