t_id,id_visitante,atraccion,comienzo_atraccion_fecha_hora,tiempo_de_espera,tipo_entrada,coste,antelacion_de_compra
PrivateTest_77984986.jpg,27043,carrusel encantado,2022-09-23 15:00:00,18,entrada individual,11.8,130
PrivateTest_99095470.jpg,18788,torbellino espacial,2022-09-02 17:00:00,17,pase rapido erroneo,19.87,201
PublicTest_61886772.jpg,11309,fiesta de los dulces,2022-09-29 07:00:00,7,paquete vip,9.81,0
Training_42618828.jpg,10186,simulador espacial 3d,2022-09-16 16:00:00,12,entrada infantil,19.23,237
Training_4309137.jpg,13182,monta?a del misterio,2022-09-30 04:00:00,15,entrada infantil,20.08,0
Training_71205061.jpg,5085,caravana de aventuras,2022-09-22 01:00:00,13,pase r?pido,7.67,0
Training_77638053.jpg,11535,mundo de las maravillas,2022-09-02 16:00:00,15,paquete vip,7.61,173
Training_77747421.jpg,31956,laberinto de sue?os,2022-09-21 11:00:00,13,entrada individual,16.81,118
Training_93780674.jpg,14422,vuelta al mundo en 80 d?as,2022-09-23 05:00:00,16,paquete vip,17.96,0
Training_98180472.jpg,29652,simulador espacial 3d,2022-09-03 01:00:00,22,entrada infantil,19.88,241
Training_26292649.jpg,4652,c?pula estelar,2022-09-29 04:00:00,9,paquete vip,16.13,338
Training_27280111.jpg,3341,simulador espacial 3d,2022-09-24 10:00:00,11,paquete vip,24.46,20
Training_48214075.jpg,30245,desconocido,2022-09-04 17:00:00,12,entrada infantil,12.29,84
Training_77272441.jpg,14914,tren del terror,2022-09-29 02:00:00,17,entrada individual,20.05,0
Training_96509162.jpg,26167,barco pirata misterioso,2022-09-21 10:00:00,13,pase anual,15.63,87
Training_96509586.jpg,11305,selva encantada,2022-09-23 12:00:00,9,entrada individual,20.83,74
Training_50691325.jpg,16063,mansi?n embrujada,2022-09-30 20:00:00,12,entrada familiar,15.77,174
Training_87264328.jpg,18629,cascada encantada,2022-09-15 03:00:00,17,paquete vip,19.55,2
Training_90241044.jpg,27367,viaje al centro de la tierra,2022-09-01 08:00:00,14,entrada infantil,10.53,280
Training_91964452.jpg,8011,ara?a saltarina,2022-09-01 20:00:00,15,entrada infantil,12.62,278
Training_10088257.jpg,30147,monta?a del misterio,2022-09-21 14:00:00,16,entrada familiar,28.1,0
Training_24232928.jpg,4352,espejos de la risue?a,2022-09-10 19:00:00,13,paquete vip,20.62,30
Training_54884993.jpg,31098,aventuras acu?ticas,2022-09-21 17:00:00,11,entrada individual,18.31,0
Training_83681707.jpg,10214,gran ca?da libre,2022-09-13 14:00:00,8,pase r?pido,7.81,0
Training_18164476.jpg,23286,monta?a del misterio,2022-09-29 16:00:00,12,entrada individual,19.17,1
Training_33619375.jpg,25249,simulador espacial 3d,2022-09-05 21:00:00,9,entrada individual,20.54,260
Training_63169349.jpg,14521,rueda de la fortuna,2022-09-03 01:00:00,14,pase r?pido,20.66,0
Training_81418987.jpg,2460,barco pirata misterioso,2022-09-28 20:00:00,16,entrada individual,12.37,211
PrivateTest_33645189.jpg,5808,selva encantada,2022-09-21 18:00:00,15,pase anual,11.28,165
PublicTest_25910909.jpg,924,caravana de aventuras,2022-09-29 07:00:00,5,paquete vip,16.97,0
PrivateTest_49627904.jpg,22157,mansi?n embrujada,2022-09-18 19:00:00,13,pase anual,21.71,163
PrivateTest_17167274.jpg,26385,simulador espacial 3d,2022-09-11 06:00:00,9,entrada infantil,13.93,97
Training_42812235.jpg,13393,carrera de autos locos,2022-09-03 07:00:00,15,paquete vip,15.37,0
Training_44893948.jpg,277,cascada encantada,2022-09-15 15:00:00,12,paquete vip,6.65,349
Training_53846690.jpg,20479,tirolina extrema,2022-09-28 18:00:00,20,entrada infantil,24.29,85
Training_6349226.jpg,23896,circus fant?stico,2022-09-17 06:00:00,19,entrada familiar,15.14,213
Training_65116761.jpg,18046,monta?a rusa de la luna,2022-09-21 01:00:00,10,entrada individual,12.77,93
Training_71105811.jpg,14299,tren del terror,2022-09-10 17:00:00,15,pase anual,15.59,0
Training_46762806.jpg,11761,mansi?n embrujada,2022-09-11 10:00:00,9,pase rapido erroneo,10.88,288
Training_61930719.jpg,23136,c?pula estelar,2022-09-23 04:00:00,7,paquete vip,10.55,320
Training_11865150.jpg,4304,r?pido del trueno,2022-09-19 12:00:00,10,pase anual,17.64,205
Training_28780850.jpg,13515,tobog?n del arco iris,2022-09-08 11:00:00,9,pase anual,15.09,0
Training_31588747.jpg,30502,drag?n volador,2022-09-26 19:00:00,9,pase anual,26.78,0
Training_72006871.jpg,17245,desconocido,2022-09-15 01:00:00,8,paquete vip,21.93,152
Training_99112305.jpg,28647,circus fant?stico,2022-09-15 05:00:00,13,entrada individual,15.52,363
Training_18493979.jpg,31943,vuelta al mundo en 80 d?as,2022-09-04 16:00:00,10,entrada familiar,7.98,0
Training_27696734.jpg,25906,vuelta al mundo en 80 d?as,2022-09-21 08:00:00,15,entrada infantil,20.6,243
Training_98303231.jpg,11096,cine 4d emocionante,2022-09-13 10:00:00,13,paquete vip,22.06,305
Training_36605260.jpg,4716,cohetes gal?cticos,2022-09-01 21:00:00,11,entrada individual,18.14,0
Training_39123363.jpg,31477,aventuras acu?ticas,2022-09-17 09:00:00,10,pase rapido erroneo,15.13,354
Training_48173948.jpg,6500,barco pirata misterioso,2022-09-18 11:00:00,7,paquete vip,21.55,2
Training_53467458.jpg,27397,monta?a rusa de la luna,2022-09-11 05:00:00,9,pase rapido erroneo,12.66,80
Training_57595951.jpg,32034,torbellino espacial,2022-09-30 11:00:00,4,paquete vip,17.88,138
Training_27230576.jpg,22202,espejos de la risue?a,2022-09-25 10:00:00,15,entrada familiar,24.99,363
PrivateTest_27811265.jpg,9559,fiesta de los dulces,2022-09-09 14:00:00,17,entrada individual,5.33,240
PrivateTest_64728949.jpg,15081,viaje al centro de la tierra,2022-09-05 17:00:00,16,entrada infantil,15.0,0
PrivateTest_24218254.jpg,30472,barco pirata misterioso,2022-09-25 17:00:00,15,pase rapido erroneo,16.97,126
PublicTest_81224281.jpg,7545,vuelta al mundo en 80 d?as,2022-09-19 01:00:00,20,entrada familiar,21.41,1
PublicTest_74825222.jpg,13645,c?pula estelar,2022-09-26 13:00:00,10,paquete vip,8.19,143
PublicTest_60198319.jpg,20162,jard?n de las hadas,2022-09-20 10:00:00,8,entrada infantil,4.4,0
PublicTest_76999798.jpg,6466,circus fant?stico,2022-09-22 19:00:00,10,entrada infantil,13.55,0
Training_43103396.jpg,8363,viaje al centro de la tierra,2022-09-13 00:00:00,11,pase anual,11.45,364
Training_4710649.jpg,9599,c?pula estelar,2022-09-22 16:00:00,24,paquete vip,8.87,342
Training_48469260.jpg,14281,tobog?n del arco iris,2022-09-03 06:00:00,11,pase rapido erroneo,29.42,262
Training_48839755.jpg,19851,mundo de las maravillas,2022-09-23 00:00:00,14,pase r?pido,12.08,2
Training_58756272.jpg,13496,desconocido,2022-09-12 19:00:00,12,pase rapido erroneo,19.06,288
Training_59684892.jpg,22722,drag?n volador,2022-09-11 05:00:00,8,entrada familiar,16.9,24
Training_84876754.jpg,14842,carrusel encantado,2022-09-09 17:00:00,18,entrada infantil,26.2,273
Training_89053844.jpg,11355,simulador espacial 3d,2022-09-06 06:00:00,8,entrada individual,15.84,53
Training_96640851.jpg,11585,tobog?n del arco iris,2022-09-22 07:00:00,11,pase anual,21.33,0
Training_16929812.jpg,22190,monta?a rusa de la luna,2022-09-02 10:00:00,14,pase r?pido,13.98,1
Training_49694697.jpg,9961,circus fant?stico,2022-09-08 00:00:00,12,entrada individual,20.16,2
Training_54161950.jpg,16338,carrusel encantado,2022-09-08 00:00:00,15,entrada individual,17.78,105
Training_56720596.jpg,17693,tobog?n del arco iris,2022-09-12 00:00:00,9,entrada infantil,21.29,0
Training_11542190.jpg,18990,carrusel encantado,2022-09-25 17:00:00,10,pase anual,11.64,46
Training_12408131.jpg,10808,drag?n volador,2022-09-08 02:00:00,13,entrada infantil,21.96,255
Training_15537434.jpg,22526,espejos de la risue?a,2022-09-12 20:00:00,11,entrada individual,9.39,4
Training_24392125.jpg,19819,gran ca?da libre,2022-09-26 16:00:00,10,entrada individual,12.58,0
Training_25621096.jpg,23346,laberinto de sue?os,2022-09-01 23:00:00,11,pase rapido erroneo,7.52,284
Training_57529893.jpg,16714,aventuras acu?ticas,2022-09-21 07:00:00,15,paquete vip,17.26,319
Training_75468042.jpg,24385,simulador espacial 3d,2022-09-29 12:00:00,17,entrada individual,11.64,271
Training_40336157.jpg,7352,drag?n volador,2022-09-27 16:00:00,10,entrada familiar,18.2,0
Training_53051289.jpg,30379,carrusel encantado,2022-09-20 12:00:00,17,pase rapido erroneo,26.08,4
Training_76382518.jpg,3769,carrera de autos locos,2022-09-29 06:00:00,18,entrada infantil,23.96,269
Training_82611537.jpg,10799,gran ca?da libre,2022-09-26 23:00:00,10,paquete vip,25.28,2
Training_16124499.jpg,26553,monta?a rusa de la luna,2022-09-18 15:00:00,12,pase anual,20.13,176
Training_47520151.jpg,28171,carrusel encantado,2022-09-29 02:00:00,10,paquete vip,10.1,109
Training_7209166.jpg,6291,jard?n de las hadas,2022-09-09 14:00:00,13,entrada familiar,23.47,195
Training_78580473.jpg,3311,laberinto de sue?os,2022-09-05 19:00:00,16,pase anual,9.3,165
Training_95255442.jpg,17710,tirolina extrema,2022-09-25 20:00:00,9,pase anual,9.87,317
PrivateTest_44351620.jpg,20425,vuelo m?gico,2022-09-26 01:00:00,15,entrada infantil,21.67,119
PublicTest_40273600.jpg,1305,fiesta de los dulces,2022-09-18 13:00:00,11,paquete vip,19.17,217
Training_43352525.jpg,25668,c?pula estelar,2022-09-23 20:00:00,9,paquete vip,20.32,257
Training_4464566.jpg,7713,monta?a rusa de la luna,2022-09-19 05:00:00,14,paquete vip,20.34,298
Training_65813083.jpg,28894,circus fant?stico,2022-09-11 01:00:00,7,pase anual,10.72,23
Training_76241015.jpg,26131,carrusel encantado,2022-09-06 06:00:00,15,pase rapido erroneo,16.39,4
Training_1617037.jpg,1827,desconocido,2022-09-30 03:00:00,11,paquete vip,15.93,276
Training_25431832.jpg,18705,rueda de la fortuna,2022-09-23 07:00:00,10,paquete vip,15.69,0
Training_47601683.jpg,8951,mansi?n embrujada,2022-09-29 16:00:00,11,paquete vip,7.67,89
Training_48666964.jpg,22473,jard?n de las hadas,2022-09-11 15:00:00,8,paquete vip,16.67,0
Training_81188623.jpg,19187,safari salvaje,2022-09-26 01:00:00,16,pase anual,16.18,330
Training_99811431.jpg,17419,c?pula estelar,2022-09-10 05:00:00,9,pase rapido erroneo,14.18,333
Training_17986331.jpg,11149,cohetes gal?cticos,2022-09-18 14:00:00,8,entrada individual,19.63,59
Training_65039547.jpg,29605,carrusel encantado,2022-09-08 05:00:00,12,pase anual,18.71,0
Training_75117435.jpg,11284,mansi?n embrujada,2022-09-24 14:00:00,11,entrada infantil,19.32,65
Training_26719779.jpg,14139,drag?n volador,2022-09-21 10:00:00,20,entrada familiar,10.87,1
Training_42918050.jpg,12141,selva encantada,2022-09-29 18:00:00,10,entrada familiar,10.33,207
Training_42943958.jpg,1935,vuelta al mundo en 80 d?as,2022-09-09 05:00:00,13,entrada individual,17.24,90
Training_67724009.jpg,18016,monta?a rusa de la luna,2022-09-08 09:00:00,9,pase r?pido,19.67,1
Training_99768823.jpg,10924,c?pula estelar,2022-09-24 11:00:00,16,pase anual,18.8,0
Training_28567776.jpg,667,drag?n volador,2022-09-30 01:00:00,13,pase rapido erroneo,13.05,66
Training_7164832.jpg,30546,carros chocones divertidos,2022-09-15 09:00:00,15,entrada familiar,18.42,2
Training_80579424.jpg,10823,c?pula estelar,2022-09-03 17:00:00,17,paquete vip,12.43,310
Training_85481816.jpg,11143,tren del terror,2022-09-05 06:00:00,14,pase anual,22.12,32
PrivateTest_5728863.jpg,31,torbellino espacial,2022-09-09 09:00:00,16,entrada familiar,6.31,2
PrivateTest_35541698.jpg,25231,circuito veloz,2022-09-13 18:00:00,12,pase anual,22.25,0
PrivateTest_99845741.jpg,6653,fiesta de los dulces,2022-09-24 22:00:00,11,paquete vip,14.35,34
PrivateTest_35926258.jpg,1360,monta?a del misterio,2022-09-08 18:00:00,1,entrada individual,12.21,220
Training_43500187.jpg,14644,espejos de la risue?a,2022-09-10 01:00:00,3,entrada infantil,15.87,221
Training_44670278.jpg,4856,tirolina extrema,2022-09-03 10:00:00,12,pase anual,26.52,12
Training_4530522.jpg,4398,circuito veloz,2022-09-14 16:00:00,14,entrada familiar,7.22,84
Training_67768289.jpg,12937,viaje al centro de la tierra,2022-09-08 08:00:00,16,pase r?pido,14.65,2
Training_81590567.jpg,24683,caravana de aventuras,2022-09-14 00:00:00,9,pase anual,13.51,280
Training_94481177.jpg,20923,vuelo m?gico,2022-09-05 00:00:00,19,entrada familiar,9.52,0
Training_95209047.jpg,18427,safari salvaje,2022-09-27 23:00:00,10,paquete vip,15.32,0
Training_70479209.jpg,3531,carrera de autos locos,2022-09-27 19:00:00,7,entrada familiar,15.31,2
Training_13092712.jpg,24909,aventuras acu?ticas,2022-09-17 09:00:00,14,entrada familiar,18.75,0
Training_24843602.jpg,19442,desconocido,2022-09-02 00:00:00,10,paquete vip,19.38,0
Training_48853081.jpg,189,caravana de aventuras,2022-09-19 17:00:00,13,pase anual,24.31,299
Training_50016535.jpg,30164,ara?a saltarina,2022-09-21 15:00:00,9,pase rapido erroneo,11.71,60
Training_51589811.jpg,9385,barco pirata misterioso,2022-09-26 15:00:00,17,pase anual,15.41,228
Training_71701620.jpg,7655,gran ca?da libre,2022-09-13 13:00:00,12,entrada infantil,16.15,1
Training_11556970.jpg,12097,jard?n de las hadas,2022-09-28 04:00:00,16,entrada infantil,7.31,2
Training_21297520.jpg,851,simulador espacial 3d,2022-09-14 15:00:00,13,entrada individual,24.35,0
Training_50267061.jpg,31877,laberinto de sue?os,2022-09-09 06:00:00,8,pase r?pido,14.56,2
Training_69040593.jpg,18624,tirolina extrema,2022-09-22 22:00:00,11,pase rapido erroneo,26.48,59
Training_81744392.jpg,726,desconocido,2022-09-20 02:00:00,15,entrada familiar,19.02,1
Training_42581618.jpg,319,tren del terror,2022-09-04 08:00:00,9,entrada individual,17.14,350
Training_44355018.jpg,30375,carrusel encantado,2022-09-17 05:00:00,14,pase r?pido,13.27,2
Training_6255436.jpg,17751,fiesta de los dulces,2022-09-07 09:00:00,13,entrada infantil,11.66,0
Training_14986984.jpg,12555,drag?n volador,2022-09-25 14:00:00,9,entrada individual,19.04,1
Training_34867434.jpg,4191,jard?n de las hadas,2022-09-17 18:00:00,10,paquete vip,21.96,142
Training_7549724.jpg,21987,aventuras acu?ticas,2022-09-16 17:00:00,9,entrada familiar,16.51,0
Training_99712442.jpg,4341,selva encantada,2022-09-08 23:00:00,15,entrada infantil,16.01,11
Training_26171331.jpg,21311,torbellino espacial,2022-09-07 13:00:00,14,paquete vip,25.81,272
Training_72667645.jpg,4092,vuelta al mundo en 80 d?as,2022-09-24 21:00:00,17,entrada familiar,16.58,245
PublicTest_14504897.jpg,13064,cine 4d emocionante,2022-09-11 13:00:00,8,paquete vip,15.6,324
PrivateTest_79387813.jpg,10401,monta?a rusa de la luna,2022-09-20 08:00:00,10,entrada individual,18.14,0
PrivateTest_68907511.jpg,6242,mansi?n embrujada,2022-09-08 06:00:00,16,entrada infantil,20.16,283
Training_43539352.jpg,7048,carros chocones divertidos,2022-09-07 07:00:00,14,entrada familiar,18.4,0
Training_52964574.jpg,7293,aventuras acu?ticas,2022-09-11 12:00:00,6,pase anual,12.36,0
Training_57326521.jpg,20741,cascada encantada,2022-09-01 12:00:00,19,entrada familiar,21.57,351
Training_60008859.jpg,29128,mansi?n embrujada,2022-09-14 09:00:00,18,paquete vip,11.38,2
Training_74163946.jpg,16417,fiesta de los dulces,2022-09-23 05:00:00,14,paquete vip,19.77,114
Training_75063900.jpg,10557,mundo de las maravillas,2022-09-30 06:00:00,13,pase r?pido,16.81,0
Training_75649491.jpg,4588,viaje al centro de la tierra,2022-09-25 08:00:00,14,pase r?pido,14.93,0
Training_84761308.jpg,14156,laberinto de sue?os,2022-09-20 16:00:00,12,pase anual,16.75,1
Training_22367967.jpg,6744,circus fant?stico,2022-09-14 13:00:00,11,entrada familiar,17.0,204
Training_32069122.jpg,9597,rueda de la fortuna,2022-09-08 05:00:00,13,pase rapido erroneo,16.39,75
Training_48853322.jpg,17172,monta?a del misterio,2022-09-26 15:00:00,9,entrada individual,17.9,0
Training_49876253.jpg,8095,drag?n volador,2022-09-24 12:00:00,9,entrada infantil,21.19,61
Training_88085394.jpg,5291,desconocido,2022-09-14 12:00:00,7,pase anual,20.71,201
Training_1433924.jpg,10321,carrera de autos locos,2022-09-17 07:00:00,12,entrada infantil,15.51,280
Training_16700191.jpg,11415,monta?a rusa de la luna,2022-09-05 14:00:00,14,pase r?pido,18.66,0
Training_26249342.jpg,12896,safari salvaje,2022-09-17 17:00:00,11,pase anual,20.88,1
Training_56251015.jpg,14045,c?pula estelar,2022-09-08 20:00:00,19,pase rapido erroneo,21.47,241
Training_69689440.jpg,19337,carros chocones divertidos,2022-09-23 06:00:00,20,pase anual,18.12,0
Training_78947235.jpg,16035,tirolina extrema,2022-09-29 05:00:00,15,pase anual,11.85,81
Training_95894621.jpg,31835,mansi?n embrujada,2022-09-08 15:00:00,10,entrada individual,9.2,1
Training_44823994.jpg,1678,jard?n de las hadas,2022-09-12 17:00:00,18,pase anual,14.94,363
Training_66987236.jpg,16742,desconocido,2022-09-17 19:00:00,8,entrada infantil,21.72,284
Training_94220541.jpg,18158,tobog?n del arco iris,2022-09-16 22:00:00,17,entrada familiar,19.51,0
Training_38942185.jpg,21232,r?pido del trueno,2022-09-20 20:00:00,14,pase rapido erroneo,14.59,98
Training_79467007.jpg,21985,monta?a rusa de la luna,2022-09-05 12:00:00,8,entrada individual,20.9,327
Training_83069046.jpg,28254,barco pirata misterioso,2022-10-01 03:00:00,11,entrada familiar,20.26,1
Training_83267890.jpg,19321,ara?a saltarina,2022-09-08 05:00:00,11,paquete vip,24.78,325
PrivateTest_51105478.jpg,21777,safari salvaje,2022-09-13 22:00:00,14,paquete vip,20.24,128
PublicTest_59811856.jpg,28798,simulador espacial 3d,2022-09-07 06:00:00,14,pase rapido erroneo,17.93,200
PrivateTest_2028370.jpg,31656,cine 4d emocionante,2022-09-20 06:00:00,10,pase anual,13.3,204
PrivateTest_251881.jpg,29067,carrusel encantado,2022-09-24 18:00:00,9,paquete vip,19.66,102
PrivateTest_34124532.jpg,23129,carros chocones divertidos,2022-09-15 17:00:00,13,entrada infantil,15.57,327
Training_43697890.jpg,28559,vuelo m?gico,2022-09-16 20:00:00,16,entrada infantil,10.01,277
Training_86461799.jpg,8949,laberinto de sue?os,2022-09-20 21:00:00,17,entrada infantil,14.36,348
Training_44375986.jpg,11635,selva encantada,2022-09-08 21:00:00,3,entrada individual,12.83,144
Training_13640418.jpg,13150,ara?a saltarina,2022-09-18 14:00:00,11,entrada infantil,19.61,315
Training_34902893.jpg,31918,r?pido del trueno,2022-09-02 15:00:00,20,entrada familiar,9.74,291
Training_69314965.jpg,17655,tren del terror,2022-09-25 20:00:00,15,entrada infantil,18.95,155
Training_80621317.jpg,10840,tren del terror,2022-09-02 00:00:00,10,pase r?pido,19.65,0
Training_44314963.jpg,6517,vuelta al mundo en 80 d?as,2022-09-14 18:00:00,11,entrada familiar,22.97,113
Training_47060911.jpg,9136,cascada encantada,2022-09-26 19:00:00,14,paquete vip,12.33,4
Training_62749257.jpg,14812,barco pirata misterioso,2022-09-29 10:00:00,20,entrada familiar,15.51,0
Training_76603507.jpg,25859,cine 4d emocionante,2022-09-28 09:00:00,13,pase anual,16.49,0
Training_89281811.jpg,24045,simulador espacial 3d,2022-09-11 22:00:00,8,entrada individual,18.31,0
Training_65309537.jpg,22652,espejos de la risue?a,2022-09-24 17:00:00,17,entrada familiar,23.0,9
Training_69497122.jpg,7438,aventuras acu?ticas,2022-09-14 08:00:00,15,paquete vip,16.13,287
Training_7984662.jpg,28950,viaje al centro de la tierra,2022-09-28 12:00:00,15,entrada familiar,21.03,0
Training_38845600.jpg,7306,monta?a rusa de la luna,2022-09-27 12:00:00,20,paquete vip,17.1,148
Training_48879665.jpg,23289,carrusel encantado,2022-09-25 04:00:00,17,paquete vip,14.25,77
Training_16034087.jpg,5468,vuelta al mundo en 80 d?as,2022-09-02 23:00:00,10,entrada infantil,10.46,9
Training_79769703.jpg,12671,mansi?n embrujada,2022-09-30 03:00:00,8,paquete vip,18.07,265
PrivateTest_46256137.jpg,16296,safari salvaje,2022-09-05 18:00:00,18,entrada individual,11.16,295
PrivateTest_25055299.jpg,27903,circus fant?stico,2022-09-03 19:00:00,13,entrada familiar,18.83,129
PublicTest_25980060.jpg,30666,espejos de la risue?a,2022-09-09 00:00:00,11,entrada individual,20.45,54
PublicTest_74446133.jpg,1095,cine 4d emocionante,2022-09-30 09:00:00,19,entrada infantil,13.23,274
PrivateTest_52381983.jpg,7732,carrusel encantado,2022-09-13 16:00:00,14,pase rapido erroneo,27.78,156
Training_43738681.jpg,19304,viaje al centro de la tierra,2022-09-09 11:00:00,14,paquete vip,17.74,226
Training_58823343.jpg,15255,cascada encantada,2022-09-08 11:00:00,15,pase anual,12.37,204
Training_84967243.jpg,9926,carrusel encantado,2022-09-29 12:00:00,14,entrada individual,19.37,326
Training_22664429.jpg,3227,carros chocones divertidos,2022-09-22 22:00:00,12,entrada familiar,11.5,0
Training_28442148.jpg,11061,cascada encantada,2022-09-10 10:00:00,12,entrada familiar,15.92,40
Training_35667336.jpg,8024,vuelta al mundo en 80 d?as,2022-09-09 01:00:00,11,entrada infantil,22.55,75
Training_41201040.jpg,23309,espejos de la risue?a,2022-09-30 04:00:00,12,paquete vip,10.72,247
Training_74721563.jpg,4292,monta?a rusa de la luna,2022-09-30 01:00:00,9,entrada infantil,6.79,0
Training_90813066.jpg,27563,cohetes gal?cticos,2022-09-25 08:00:00,9,pase anual,14.05,2
Training_21630721.jpg,14587,cohetes gal?cticos,2022-09-15 09:00:00,12,paquete vip,10.46,0
Training_24453471.jpg,11475,rueda de la fortuna,2022-09-09 15:00:00,15,entrada individual,19.94,84
Training_51641930.jpg,29320,caravana de aventuras,2022-09-10 06:00:00,12,entrada individual,21.0,0
Training_58599667.jpg,23442,jard?n de las hadas,2022-09-28 21:00:00,6,paquete vip,16.4,0
Training_79484871.jpg,12763,circus fant?stico,2022-09-16 13:00:00,19,entrada familiar,22.17,175
Training_96518700.jpg,5681,simulador espacial 3d,2022-09-03 08:00:00,15,entrada individual,18.83,0
Training_87555580.jpg,28630,r?pido del trueno,2022-09-02 09:00:00,19,pase rapido erroneo,17.51,252
Training_2279979.jpg,10549,cohetes gal?cticos,2022-09-14 08:00:00,13,entrada familiar,8.22,0
Training_37111492.jpg,2479,rueda de la fortuna,2022-09-20 02:00:00,8,entrada individual,24.86,146
Training_40069291.jpg,2029,tren del terror,2022-09-22 08:00:00,20,pase anual,13.96,346
Training_55472250.jpg,15614,torbellino espacial,2022-09-16 14:00:00,8,paquete vip,23.92,126
Training_76093170.jpg,9911,desconocido,2022-09-19 20:00:00,10,entrada individual,18.25,355
Training_96207457.jpg,25148,circus fant?stico,2022-09-02 07:00:00,15,entrada familiar,21.41,256
Training_56689133.jpg,12444,r?pido del trueno,2022-09-30 15:00:00,22,pase anual,22.27,2
Training_59987888.jpg,24759,cine 4d emocionante,2022-09-10 22:00:00,11,entrada familiar,14.8,206
Training_99104204.jpg,16896,torbellino espacial,2022-09-27 07:00:00,15,entrada familiar,24.97,0
PublicTest_94047538.jpg,24550,mundo de las maravillas,2022-09-14 05:00:00,17,entrada familiar,19.34,281
PrivateTest_22731792.jpg,12007,cine 4d emocionante,2022-09-27 22:00:00,13,pase r?pido,19.59,0
PrivateTest_85409547.jpg,20977,gran ca?da libre,2022-09-04 03:00:00,9,paquete vip,19.29,0
PublicTest_42454296.jpg,16061,vuelo m?gico,2022-09-18 09:00:00,7,paquete vip,15.89,0
PrivateTest_10247676.jpg,25189,viaje al centro de la tierra,2022-09-07 07:00:00,16,paquete vip,20.26,1
Training_44237297.jpg,983,c?pula estelar,2022-09-14 13:00:00,9,entrada infantil,13.81,2
Training_49144817.jpg,18797,mundo de las maravillas,2022-09-04 21:00:00,14,paquete vip,19.58,0
Training_63914663.jpg,12244,selva encantada,2022-09-28 19:00:00,15,entrada individual,19.57,0
Training_66238780.jpg,11406,circuito veloz,2022-09-14 12:00:00,9,entrada infantil,21.05,30
Training_68492222.jpg,12476,carrera de autos locos,2022-09-11 22:00:00,10,entrada infantil,16.37,338
Training_94437957.jpg,21429,cine 4d emocionante,2022-09-14 00:00:00,15,paquete vip,7.73,0
Training_61515877.jpg,13329,espejos de la risue?a,2022-09-22 21:00:00,15,entrada individual,16.27,0
Training_21675763.jpg,17455,monta?a del misterio,2022-09-10 07:00:00,23,pase anual,18.51,0
Training_40392654.jpg,9697,aventuras acu?ticas,2022-09-07 10:00:00,20,pase anual,20.68,0
Training_40409154.jpg,27840,safari salvaje,2022-09-28 13:00:00,12,paquete vip,16.88,0
Training_65375648.jpg,18177,jard?n de las hadas,2022-09-16 05:00:00,13,entrada individual,27.63,95
Training_89187908.jpg,12505,tren del terror,2022-09-17 21:00:00,13,entrada individual,16.49,88
Training_39718172.jpg,9912,vuelo m?gico,2022-09-20 15:00:00,8,pase r?pido,13.81,0
Training_42693469.jpg,18294,simulador espacial 3d,2022-09-18 02:00:00,10,pase anual,12.25,0
Training_44398410.jpg,28634,cascada encantada,2022-09-30 20:00:00,2,pase anual,23.37,123
Training_62924316.jpg,26509,rueda de la fortuna,2022-09-20 17:00:00,14,pase anual,18.79,0
Training_66945567.jpg,19074,laberinto de sue?os,2022-09-23 08:00:00,15,entrada infantil,18.12,14
Training_70708928.jpg,15136,tobog?n del arco iris,2022-09-16 05:00:00,13,pase anual,9.82,0
Training_75762211.jpg,3814,simulador espacial 3d,2022-09-13 23:00:00,20,entrada familiar,16.66,231
Training_808814.jpg,29322,carrera de autos locos,2022-09-20 08:00:00,9,pase anual,21.01,1
Training_81739861.jpg,23015,circus fant?stico,2022-09-20 23:00:00,12,entrada individual,13.18,0
Training_91089260.jpg,5728,cohetes gal?cticos,2022-09-12 16:00:00,10,entrada familiar,16.67,11
Training_15359607.jpg,10193,r?pido del trueno,2022-09-11 11:00:00,19,pase anual,12.75,157
Training_43401064.jpg,10752,tren del terror,2022-09-23 07:00:00,10,entrada familiar,25.77,0
Training_52151309.jpg,24579,carros chocones divertidos,2022-09-01 20:00:00,12,entrada individual,7.36,160
Training_90524468.jpg,29979,torbellino espacial,2022-09-17 06:00:00,16,entrada familiar,20.91,339
Training_98730988.jpg,30354,laberinto de sue?os,2022-09-09 09:00:00,11,pase anual,12.72,0
Training_66660946.jpg,3156,espejos de la risue?a,2022-09-05 00:00:00,7,entrada familiar,9.41,35
Training_76787852.jpg,22226,selva encantada,2022-09-02 20:00:00,20,entrada familiar,19.52,2
Training_84232894.jpg,26932,c?pula estelar,2022-09-10 07:00:00,8,entrada familiar,26.05,0
PrivateTest_807646.jpg,30040,cine 4d emocionante,2022-09-05 23:00:00,10,paquete vip,10.89,56
PublicTest_17050267.jpg,4653,aventuras acu?ticas,2022-09-10 13:00:00,15,paquete vip,16.59,0
Training_4428389.jpg,30729,circuito veloz,2022-09-21 12:00:00,9,entrada familiar,27.62,269
Training_45182943.jpg,196,mundo de las maravillas,2022-09-26 20:00:00,10,entrada individual,15.04,331
Training_52294905.jpg,16968,caravana de aventuras,2022-09-10 05:00:00,15,entrada infantil,21.88,66
Training_70796272.jpg,10758,vuelta al mundo en 80 d?as,2022-09-04 18:00:00,12,entrada infantil,24.61,0
